id	instrument	px_init	px_fill	volume_init	volume_fill	side	status	date	note	tag
5047	0x3c524d719912a	EURUSD	1.21037588	1.20221161	618.68	0.0	buy	done	2020-01-28 13:31:05.091772	Note2	Tag8
5048	0x3c5d3d2e6a396	CADGBP	0.58021398	0.0	252.51	0.0	buy	new	2020-01-28 13:31:05.098647	Note3	Tag5
5049	0x3c5d3d2e6a396	CADGBP	0.58021398	0.0	252.51	0.0	buy	in process	2020-01-28 13:31:05.098647	Note3	Tag5
5050	0x3c5d3d2e6a396	CADGBP	0.58021398	0.58021398	252.51	246.65012551795115	buy	partially fill	2020-01-28 13:31:05.098647	Note3	Tag5
5051	0x3c5d3d2e6a396	CADGBP	0.58021398	0.56924424	252.51	0.0	buy	done	2020-01-28 13:31:05.098647	Note3	Tag5
5052	0x3c682ceb3b618	CADGBP	0.57577948	0.0	768.46	0.0	sell	new	2020-01-28 13:31:05.120244	Note1	Tag7
5053	0x3c682ceb3b618	CADGBP	0.57577948	0.0	768.46	0.0	sell	in process	2020-01-28 13:31:05.120244	Note1	Tag7
5054	0x3c682ceb3b618	CADGBP	0.57577948	0.57577948	768.46	762.6001255179513	sell	partially fill	2020-01-28 13:31:05.120244	Note1	Tag7
5055	0x3c682ceb3b618	CADGBP	0.57577948	0.57180496	768.46	0.0	sell	done	2020-01-28 13:31:05.120244	Note1	Tag7
5056	0x3c731ca80c850	CHFEUR	0.92240608	0.0	613.22	0.0	sell	new	2020-01-28 13:31:05.088092	Note5	Tag5
5057	0x3c731ca80c850	CHFEUR	0.92240608	0.0	613.22	0.0	sell	in process	2020-01-28 13:31:05.088092	Note5	Tag5
5058	0x3c731ca80c850	CHFEUR	0.92240608	0.92859806	613.22	0.92859806	sell	fill	2020-01-28 13:31:05.088092	Note5	Tag5
5059	0x3c731ca80c850	CHFEUR	0.92240608	0.92859806	613.22	0.0	sell	done	2020-01-28 13:31:05.088092	Note5	Tag5
5060	0x3c7e0c64ddaa4	CADGBP	0.56338561	0.0	83.16	0.0	sell	new	2020-01-28 13:31:05.087083	Note4	Tag4
5061	0x3c7e0c64ddaa4	CADGBP	0.56338561	0.0	83.16	0.0	sell	in process	2020-01-28 13:31:05.087083	Note4	Tag4
5062	0x3c7e0c64ddaa4	CADGBP	0.56338561	0.57121414	83.16	0.57121414	sell	fill	2020-01-28 13:31:05.087083	Note4	Tag4
5063	0x3c7e0c64ddaa4	CADGBP	0.56338561	0.57121414	83.16	0.0	sell	done	2020-01-28 13:31:05.087083	Note4	Tag4
5064	0x3c88fc21aecfe	NZDEUR	0.60055322	0.0	245.5	0.0	sell	new	2020-01-28 13:31:05.083915	Note6	Tag10
5065	0x3c88fc21aecfe	NZDEUR	0.60055322	0.0	245.5	0.0	sell	in process	2020-01-28 13:31:05.083915	Note6	Tag10
5066	0x3c88fc21aecfe	NZDEUR	0.60055322	0.60266902	245.5	0.60266902	sell	fill	2020-01-28 13:31:05.083915	Note6	Tag10
5067	0x3c88fc21aecfe	NZDEUR	0.60055322	0.60266902	245.5	0.0	sell	done	2020-01-28 13:31:05.083915	Note6	Tag10
5068	0x3c93ebde7ff59	PLNRSD	25.99835117	0.0	550.97	0.0	buy	new	2020-01-28 13:31:05.073963	Note2	Tag10
5069	0x3c93ebde7ff59	PLNRSD	25.99835117	0.0	550.97	0.0	buy	in process	2020-01-28 13:31:05.073963	Note2	Tag10
5070	0x3c93ebde7ff59	PLNRSD	25.99835117	25.98295832	550.97	0.0	buy	cancel	2020-01-28 13:31:05.073963	Note2	Tag10
5071	0x3c93ebde7ff59	PLNRSD	25.99835117	25.98295832	550.97	0.0	buy	done	2020-01-28 13:31:05.073963	Note2	Tag10
5072	0x3c9edb9b511c3	CADGBP	0.57068395	0.0	152.84	0.0	sell	new	2020-01-28 13:31:05.142698	Note5	Tag9
5073	0x3c9edb9b511c3	CADGBP	0.57068395	0.0	152.84	0.0	sell	in process	2020-01-28 13:31:05.142698	Note5	Tag9
5074	0x3c9edb9b511c3	CADGBP	0.57068395	0.57298603	152.84	0.57298603	sell	fill	2020-01-28 13:31:05.142698	Note5	Tag9
5075	0x3c9edb9b511c3	CADGBP	0.57068395	0.57298603	152.84	0.0	sell	done	2020-01-28 13:31:05.142698	Note5	Tag9
5076	0x3ca9cb582242f	EURUSD	1.20000936	0.0	264.41	0.0	buy	new	2020-01-28 13:31:05.058636	Note5	Tag5
5077	0x3ca9cb582242f	EURUSD	1.20000936	0.0	264.41	0.0	buy	in process	2020-01-28 13:31:05.058636	Note5	Tag5
5078	0x3ca9cb582242f	EURUSD	1.20000936	1.19512665	264.41	1.19512665	buy	fill	2020-01-28 13:31:05.058636	Note5	Tag5
5079	0x3ca9cb582242f	EURUSD	1.20000936	1.19512665	264.41	0.0	buy	done	2020-01-28 13:31:05.058636	Note5	Tag5
5080	0x3cb4bb14f368e	NZDEUR	0.59869191	0.0	137.51	0.0	buy	new	2020-01-28 13:31:05.094545	Note5	Tag1
5081	0x3cb4bb14f368e	NZDEUR	0.59869191	0.0	137.51	0.0	buy	in process	2020-01-28 13:31:05.094545	Note5	Tag1
5082	0x3cb4bb14f368e	NZDEUR	0.59869191	0.59869191	137.51	131.65012551795115	buy	partially fill	2020-01-28 13:31:05.094545	Note5	Tag1
5083	0x3cb4bb14f368e	NZDEUR	0.59869191	0.59571455	137.51	0.0	buy	done	2020-01-28 13:31:05.094545	Note5	Tag1
5084	0x3cbfaad1c4914	SEKUSD	0.11545486	0.0	789.15	0.0	sell	new	2020-01-28 13:31:05.107357	Note6	Tag4
5085	0x3cbfaad1c4914	SEKUSD	0.11545486	0.0	789.15	0.0	sell	in process	2020-01-28 13:31:05.107357	Note6	Tag4
5086	0x3cbfaad1c4914	SEKUSD	0.11545486	0.11682971	789.15	0.0	sell	cancel	2020-01-28 13:31:05.107357	Note6	Tag4
5087	0x3cbfaad1c4914	SEKUSD	0.11545486	0.11682971	789.15	0.0	sell	done	2020-01-28 13:31:05.107357	Note6	Tag4
5088	0x3cca9a8e95b67	GBRRUB	104.14328294	0.0	254.97	0.0	sell	new	2020-01-28 13:31:05.147608	Note4	Tag4
5089	0x3cca9a8e95b67	GBRRUB	104.14328294	0.0	254.97	0.0	sell	in process	2020-01-28 13:31:05.147608	Note4	Tag4
5090	0x3cca9a8e95b67	GBRRUB	104.14328294	104.15008626	254.97	104.15008626	sell	fill	2020-01-28 13:31:05.147608	Note4	Tag4
5091	0x3cca9a8e95b67	GBRRUB	104.14328294	104.15008626	254.97	0.0	sell	done	2020-01-28 13:31:05.147608	Note4	Tag4
5092	0x3cd58a4b66dfa	PLNRSD	25.99789953	0.0	844.7	0.0	buy	new	2020-01-28 13:31:05.074060	Note2	Tag10
5093	0x3cd58a4b66dfa	PLNRSD	25.99789953	0.0	844.7	0.0	buy	in process	2020-01-28 13:31:05.074060	Note2	Tag10
5094	0x3cd58a4b66dfa	PLNRSD	25.99789953	25.99260015	844.7	0.0	buy	cancel	2020-01-28 13:31:05.074060	Note2	Tag10
5095	0x3cd58a4b66dfa	PLNRSD	25.99789953	25.99260015	844.7	0.0	buy	done	2020-01-28 13:31:05.074060	Note2	Tag10
5096	0x3ce07a083804d	CADGBP	0.56928673	0.0	835.57	0.0	sell	new	2020-01-28 13:31:05.143003	Note5	Tag9
5097	0x3ce07a083804d	CADGBP	0.56928673	0.0	835.57	0.0	sell	in process	2020-01-28 13:31:05.143003	Note5	Tag9
5098	0x3ce07a083804d	CADGBP	0.56928673	0.57536006	835.57	0.57536006	sell	fill	2020-01-28 13:31:05.143003	Note5	Tag9
5099	0x3ce07a083804d	CADGBP	0.56928673	0.57536006	835.57	0.0	sell	done	2020-01-28 13:31:05.143003	Note5	Tag9
5100	0x3ceb69c5092e1	GBRRUB	104.15896546	0.0	552.53	0.0	sell	new	2020-01-28 13:31:05.059592	Note6	Tag6
5101	0x3ceb69c5092e1	GBRRUB	104.15896546	0.0	552.53	0.0	sell	in process	2020-01-28 13:31:05.059592	Note6	Tag6
5102	0x3ceb69c5092e1	GBRRUB	104.15896546	104.15896546	552.53	546.6701255179512	sell	partially fill	2020-01-28 13:31:05.059592	Note6	Tag6
5103	0x3ceb69c5092e1	GBRRUB	104.15896546	104.14569707	552.53	0.0	sell	done	2020-01-28 13:31:05.059592	Note6	Tag6
5104	0x3cf65981da53f	USDUAN	28.05050319	0.0	201.41	0.0	buy	new	2020-01-28 13:31:05.097549	Note2	Tag4
5105	0x3cf65981da53f	USDUAN	28.05050319	0.0	201.41	0.0	buy	in process	2020-01-28 13:31:05.097549	Note2	Tag4
5106	0x3cf65981da53f	USDUAN	28.05050319	28.05050319	201.41	195.55012551795116	buy	partially fill	2020-01-28 13:31:05.097549	Note2	Tag4
5107	0x3cf65981da53f	USDUAN	28.05050319	28.05622432	201.41	0.0	buy	done	2020-01-28 13:31:05.097549	Note2	Tag4
5108	0x3d01493eab7c1	NZDEUR	0.60435776	0.0	628.68	0.0	buy	new	2020-01-28 13:31:05.116795	Note3	Tag3
5109	0x3d01493eab7c1	NZDEUR	0.60435776	0.0	628.68	0.0	buy	in process	2020-01-28 13:31:05.116795	Note3	Tag3
5110	0x3d01493eab7c1	NZDEUR	0.60435776	0.59880244	628.68	0.59880244	buy	fill	2020-01-28 13:31:05.116795	Note3	Tag3
5111	0x3d01493eab7c1	NZDEUR	0.60435776	0.59880244	628.68	0.0	buy	done	2020-01-28 13:31:05.116795	Note3	Tag3
5112	0x3d0c38fb7ca59	CHFEUR	0.92700545	0.0	421.0	0.0	buy	new	2020-01-28 13:31:05.077258	Note6	Tag4
5113	0x3d0c38fb7ca59	CHFEUR	0.92700545	0.0	421.0	0.0	buy	in process	2020-01-28 13:31:05.077258	Note6	Tag4
5114	0x3d0c38fb7ca59	CHFEUR	0.92700545	0.9287119	421.0	0.0	buy	cancel	2020-01-28 13:31:05.077258	Note6	Tag4
5115	0x3d0c38fb7ca59	CHFEUR	0.92700545	0.9287119	421.0	0.0	buy	done	2020-01-28 13:31:05.077258	Note6	Tag4
5116	0x3d1728b84dca5	USDUAN	28.04056204	0.0	709.53	0.0	buy	new	2020-01-28 13:31:05.153049	Note3	Tag9
5117	0x3d1728b84dca5	USDUAN	28.04056204	0.0	709.53	0.0	buy	in process	2020-01-28 13:31:05.153049	Note3	Tag9
5118	0x3d1728b84dca5	USDUAN	28.04056204	28.04056204	709.53	703.6701255179512	buy	partially fill	2020-01-28 13:31:05.153049	Note3	Tag9
5119	0x3d1728b84dca5	USDUAN	28.04056204	28.05015921	709.53	0.0	buy	done	2020-01-28 13:31:05.153049	Note3	Tag9
5120	0x3d2218751eefc	EURUSD	1.20113065	0.0	927.75	0.0	buy	new	2020-01-28 13:31:05.091152	Note2	Tag8
5121	0x3d2218751eefc	EURUSD	1.20113065	0.0	927.75	0.0	buy	in process	2020-01-28 13:31:05.091152	Note2	Tag8
5122	0x3d2218751eefc	EURUSD	1.20113065	1.20113065	927.75	921.8901255179512	buy	partially fill	2020-01-28 13:31:05.091152	Note2	Tag8
5123	0x3d2218751eefc	EURUSD	1.20113065	1.21172663	927.75	0.0	buy	done	2020-01-28 13:31:05.091152	Note2	Tag8
5124	0x3d2d0831f014b	SEKUSD	0.11362026	0.0	965.98	0.0	buy	new	2020-01-28 13:31:05.096698	Note1	Tag3
5125	0x3d2d0831f014b	SEKUSD	0.11362026	0.0	965.98	0.0	buy	in process	2020-01-28 13:31:05.096698	Note1	Tag3
5126	0x3d2d0831f014b	SEKUSD	0.11362026	0.11362026	965.98	960.1201255179512	buy	partially fill	2020-01-28 13:31:05.096698	Note1	Tag3
5127	0x3d2d0831f014b	SEKUSD	0.11362026	0.10872293	965.98	0.0	buy	done	2020-01-28 13:31:05.096698	Note1	Tag3
5128	0x3d37f7eec13dc	GBRRUB	104.15847998	0.0	9.57	0.0	buy	new	2020-01-28 13:31:05.114120	Note1	Tag1
5129	0x3d37f7eec13dc	GBRRUB	104.15847998	0.0	9.57	0.0	buy	in process	2020-01-28 13:31:05.114120	Note1	Tag1
5130	0x3d37f7eec13dc	GBRRUB	104.15847998	104.15692733	9.57	104.15692733	buy	fill	2020-01-28 13:31:05.114120	Note1	Tag1
5131	0x3d37f7eec13dc	GBRRUB	104.15847998	104.15692733	9.57	0.0	buy	done	2020-01-28 13:31:05.114120	Note1	Tag1
5132	0x3d42e7ab92661	DKKPLN	0.59331672	0.0	963.93	0.0	sell	new	2020-01-28 13:31:05.068853	Note3	Tag5
5133	0x3d42e7ab92661	DKKPLN	0.59331672	0.0	963.93	0.0	sell	in process	2020-01-28 13:31:05.068853	Note3	Tag5
5134	0x3d42e7ab92661	DKKPLN	0.59331672	0.59331672	963.93	958.070125517951	sell	partially fill	2020-01-28 13:31:05.068853	Note3	Tag5
5135	0x3d42e7ab92661	DKKPLN	0.59331672	0.60525713	963.93	0.0	sell	done	2020-01-28 13:31:05.068853	Note3	Tag5
5136	0x3d4dd768638b6	JPYTRY	0.06573176	0.0	946.0	0.0	sell	new	2020-01-28 13:31:05.126644	Note1	Tag3
5137	0x3d4dd768638b6	JPYTRY	0.06573176	0.0	946.0	0.0	sell	in process	2020-01-28 13:31:05.126644	Note1	Tag3
5138	0x3d4dd768638b6	JPYTRY	0.06573176	0.06573176	946.0	940.1401255179512	sell	partially fill	2020-01-28 13:31:05.126644	Note1	Tag3
5139	0x3d4dd768638b6	JPYTRY	0.06573176	0.06124778	946.0	0.0	sell	done	2020-01-28 13:31:05.126644	Note1	Tag3
5140	0x3d58c72534b13	USDUAN	28.05010139	0.0	390.29	0.0	sell	new	2020-01-28 13:31:05.108198	Note1	Tag5
5141	0x3d58c72534b13	USDUAN	28.05010139	0.0	390.29	0.0	sell	in process	2020-01-28 13:31:05.108198	Note1	Tag5
5142	0x3d58c72534b13	USDUAN	28.05010139	28.04774129	390.29	0.0	sell	cancel	2020-01-28 13:31:05.108198	Note1	Tag5
5143	0x3d58c72534b13	USDUAN	28.05010139	28.04774129	390.29	0.0	sell	done	2020-01-28 13:31:05.108198	Note1	Tag5
5144	0x3d63b6e205d83	PLNRSD	25.99285054	0.0	898.84	0.0	buy	new	2020-01-28 13:31:05.150250	Note1	Tag7
5145	0x3d63b6e205d83	PLNRSD	25.99285054	0.0	898.84	0.0	buy	in process	2020-01-28 13:31:05.150250	Note1	Tag7
5146	0x3d63b6e205d83	PLNRSD	25.99285054	25.99285054	898.84	892.9801255179511	buy	partially fill	2020-01-28 13:31:05.150250	Note1	Tag7
5147	0x3d63b6e205d83	PLNRSD	25.99285054	25.99418454	898.84	0.0	buy	done	2020-01-28 13:31:05.150250	Note1	Tag7
5148	0x3d6ea69ed6ff9	JPYTRY	0.07656056	0.0	69.37	0.0	sell	new	2020-01-28 13:31:05.082359	Note5	Tag9
5149	0x3d6ea69ed6ff9	JPYTRY	0.07656056	0.0	69.37	0.0	sell	in process	2020-01-28 13:31:05.082359	Note5	Tag9
5150	0x3d6ea69ed6ff9	JPYTRY	0.07656056	0.07639205	69.37	0.07639205	sell	fill	2020-01-28 13:31:05.082359	Note5	Tag9
5151	0x3d6ea69ed6ff9	JPYTRY	0.07656056	0.07639205	69.37	0.0	sell	done	2020-01-28 13:31:05.082359	Note5	Tag9
5152	0x3d79965ba8241	EURUSD	1.19774108	0.0	817.82	0.0	sell	new	2020-01-28 13:31:05.069075	Note4	Tag6
5153	0x3d79965ba8241	EURUSD	1.19774108	0.0	817.82	0.0	sell	in process	2020-01-28 13:31:05.069075	Note4	Tag6
5154	0x3d79965ba8241	EURUSD	1.19774108	1.19774108	817.82	811.9601255179512	sell	partially fill	2020-01-28 13:31:05.069075	Note4	Tag6
5155	0x3d79965ba8241	EURUSD	1.19774108	1.21376443	817.82	0.0	sell	done	2020-01-28 13:31:05.069075	Note4	Tag6
5156	0x3d848618794a7	NZDEUR	0.59827607	0.0	143.9	0.0	sell	new	2020-01-28 13:31:05.127342	Note2	Tag4
5157	0x3d848618794a7	NZDEUR	0.59827607	0.0	143.9	0.0	sell	in process	2020-01-28 13:31:05.127342	Note2	Tag4
5158	0x3d848618794a7	NZDEUR	0.59827607	0.59827607	143.9	138.04012551795117	sell	partially fill	2020-01-28 13:31:05.127342	Note2	Tag4
5159	0x3d848618794a7	NZDEUR	0.59827607	0.5873896	143.9	0.0	sell	done	2020-01-28 13:31:05.127342	Note2	Tag4
5160	0x3d8f75d54a6f4	CHFEUR	0.91609704	0.0	987.21	0.0	buy	new	2020-01-28 13:31:05.110391	Note3	Tag7
5161	0x3d8f75d54a6f4	CHFEUR	0.91609704	0.0	987.21	0.0	buy	in process	2020-01-28 13:31:05.110391	Note3	Tag7
5162	0x3d8f75d54a6f4	CHFEUR	0.91609704	0.92803393	987.21	0.92803393	buy	fill	2020-01-28 13:31:05.110391	Note3	Tag7
5163	0x3d8f75d54a6f4	CHFEUR	0.91609704	0.92803393	987.21	0.0	buy	done	2020-01-28 13:31:05.110391	Note3	Tag7
5164	0x3d9a65921b95b	DKKPLN	0.59917337	0.0	667.79	0.0	buy	new	2020-01-28 13:31:05.057139	Note4	Tag4
5165	0x3d9a65921b95b	DKKPLN	0.59917337	0.0	667.79	0.0	buy	in process	2020-01-28 13:31:05.057139	Note4	Tag4
5166	0x3d9a65921b95b	DKKPLN	0.59917337	0.59496975	667.79	0.59496975	buy	fill	2020-01-28 13:31:05.057139	Note4	Tag4
5167	0x3d9a65921b95b	DKKPLN	0.59917337	0.59496975	667.79	0.0	buy	done	2020-01-28 13:31:05.057139	Note4	Tag4
5168	0x3da5554eecbb7	CNYUSD	0.1478776	0.0	633.41	0.0	buy	new	2020-01-28 13:31:05.089843	Note6	Tag6
5169	0x3da5554eecbb7	CNYUSD	0.1478776	0.0	633.41	0.0	buy	in process	2020-01-28 13:31:05.089843	Note6	Tag6
5170	0x3da5554eecbb7	CNYUSD	0.1478776	0.1478776	633.41	627.5501255179511	buy	partially fill	2020-01-28 13:31:05.089843	Note6	Tag6
5171	0x3da5554eecbb7	CNYUSD	0.1478776	0.14716552	633.41	0.0	buy	done	2020-01-28 13:31:05.089843	Note6	Tag6
5172	0x3db0450bbde26	GBRRUB	104.14823753	0.0	567.41	0.0	buy	new	2020-01-28 13:31:05.092585	Note3	Tag9
5173	0x3db0450bbde26	GBRRUB	104.14823753	0.0	567.41	0.0	buy	in process	2020-01-28 13:31:05.092585	Note3	Tag9
5174	0x3db0450bbde26	GBRRUB	104.14823753	104.14823753	567.41	561.5501255179511	buy	partially fill	2020-01-28 13:31:05.092585	Note3	Tag9
5175	0x3db0450bbde26	GBRRUB	104.14823753	104.15984576	567.41	0.0	buy	done	2020-01-28 13:31:05.092585	Note3	Tag9
5176	0x3dbb34c88f0bb	DKKPLN	0.60791108	0.0	662.78	0.0	sell	new	2020-01-28 13:31:05.101198	Note6	Tag8
5177	0x3dbb34c88f0bb	DKKPLN	0.60791108	0.0	662.78	0.0	sell	in process	2020-01-28 13:31:05.101198	Note6	Tag8
5178	0x3dbb34c88f0bb	DKKPLN	0.60791108	0.60947575	662.78	0.0	sell	cancel	2020-01-28 13:31:05.101198	Note6	Tag8
5179	0x3dbb34c88f0bb	DKKPLN	0.60791108	0.60947575	662.78	0.0	sell	done	2020-01-28 13:31:05.101198	Note6	Tag8
5180	0x3dc62485602f5	PLNRSD	25.99229839	0.0	478.29	0.0	sell	new	2020-01-28 13:31:05.128259	Note3	Tag5
5181	0x3dc62485602f5	PLNRSD	25.99229839	0.0	478.29	0.0	sell	in process	2020-01-28 13:31:05.128259	Note3	Tag5
5182	0x3dc62485602f5	PLNRSD	25.99229839	25.99229839	478.29	472.4301255179512	sell	partially fill	2020-01-28 13:31:05.128259	Note3	Tag5
5183	0x3dc62485602f5	PLNRSD	25.99229839	25.99873501	478.29	0.0	sell	done	2020-01-28 13:31:05.128259	Note3	Tag5
5184	0x3dd1144231557	EURUSD	1.20409003	0.0	485.73	0.0	buy	new	2020-01-28 13:31:05.113274	Note6	Tag10
5185	0x3dd1144231557	EURUSD	1.20409003	0.0	485.73	0.0	buy	in process	2020-01-28 13:31:05.113274	Note6	Tag10
5186	0x3dd1144231557	EURUSD	1.20409003	1.20141861	485.73	1.20141861	buy	fill	2020-01-28 13:31:05.113274	Note6	Tag10
5187	0x3dd1144231557	EURUSD	1.20409003	1.20141861	485.73	0.0	buy	done	2020-01-28 13:31:05.113274	Note6	Tag10
5188	0x3ddc03ff02790	CHFEUR	0.9197754	0.0	716.61	0.0	sell	new	2020-01-28 13:31:05.066195	Note1	Tag3
5189	0x3ddc03ff02790	CHFEUR	0.9197754	0.0	716.61	0.0	sell	in process	2020-01-28 13:31:05.066195	Note1	Tag3
5190	0x3ddc03ff02790	CHFEUR	0.9197754	0.9197754	716.61	710.7501255179511	sell	partially fill	2020-01-28 13:31:05.066195	Note1	Tag3
5191	0x3ddc03ff02790	CHFEUR	0.9197754	0.93314596	716.61	0.0	sell	done	2020-01-28 13:31:05.066195	Note1	Tag3
5192	0x3de6f3bbd39e2	SEKUSD	0.11691551	0.0	147.11	0.0	buy	new	2020-01-28 13:31:05.118293	Note5	Tag5
5193	0x3de6f3bbd39e2	SEKUSD	0.11691551	0.0	147.11	0.0	buy	in process	2020-01-28 13:31:05.118293	Note5	Tag5
5194	0x3de6f3bbd39e2	SEKUSD	0.11691551	0.12757027	147.11	0.12757027	buy	fill	2020-01-28 13:31:05.118293	Note5	Tag5
5195	0x3de6f3bbd39e2	SEKUSD	0.11691551	0.12757027	147.11	0.0	buy	done	2020-01-28 13:31:05.118293	Note5	Tag5
5196	0x3df1e378a4c6d	GBRRUB	104.14844371	0.0	86.78	0.0	sell	new	2020-01-28 13:31:05.081963	Note4	Tag8
5197	0x3df1e378a4c6d	GBRRUB	104.14844371	0.0	86.78	0.0	sell	in process	2020-01-28 13:31:05.081963	Note4	Tag8
5198	0x3df1e378a4c6d	GBRRUB	104.14844371	104.14818909	86.78	104.14818909	sell	fill	2020-01-28 13:31:05.081963	Note4	Tag8
5199	0x3df1e378a4c6d	GBRRUB	104.14844371	104.14818909	86.78	0.0	sell	done	2020-01-28 13:31:05.081963	Note4	Tag8
5200	0x3dfcd33575eea	CNYUSD	0.16222382	0.0	357.69	0.0	sell	new	2020-01-28 13:31:05.067831	Note2	Tag4
5201	0x3dfcd33575eea	CNYUSD	0.16222382	0.0	357.69	0.0	sell	in process	2020-01-28 13:31:05.067831	Note2	Tag4
5202	0x3dfcd33575eea	CNYUSD	0.16222382	0.16222382	357.69	351.83012551795116	sell	partially fill	2020-01-28 13:31:05.067831	Note2	Tag4
5203	0x3dfcd33575eea	CNYUSD	0.16222382	0.1556094	357.69	0.0	sell	done	2020-01-28 13:31:05.067831	Note2	Tag4
5204	0x3e07c2f247162	DKKPLN	0.5936605	0.0	888.17	0.0	sell	new	2020-01-28 13:31:05.123433	Note4	Tag10
5205	0x3e07c2f247162	DKKPLN	0.5936605	0.0	888.17	0.0	sell	in process	2020-01-28 13:31:05.123433	Note4	Tag10
5206	0x3e07c2f247162	DKKPLN	0.5936605	0.5936605	888.17	882.3101255179511	sell	partially fill	2020-01-28 13:31:05.123433	Note4	Tag10
5207	0x3e07c2f247162	DKKPLN	0.5936605	0.59197585	888.17	0.0	sell	done	2020-01-28 13:31:05.123433	Note4	Tag10
5208	0x3e12b2af183b0	CADGBP	0.57685509	0.0	738.65	0.0	buy	new	2020-01-28 13:31:05.098111	Note3	Tag5
5209	0x3e12b2af183b0	CADGBP	0.57685509	0.0	738.65	0.0	buy	in process	2020-01-28 13:31:05.098111	Note3	Tag5
5210	0x3e12b2af183b0	CADGBP	0.57685509	0.57685509	738.65	732.7901255179511	buy	partially fill	2020-01-28 13:31:05.098111	Note3	Tag5
5211	0x3e12b2af183b0	CADGBP	0.57685509	0.57097921	738.65	0.0	buy	done	2020-01-28 13:31:05.098111	Note3	Tag5
5212	0x3e1da26be961d	SEKUSD	0.11032803	0.0	689.1	0.0	buy	new	2020-01-28 13:31:05.118559	Note5	Tag5
5213	0x3e1da26be961d	SEKUSD	0.11032803	0.0	689.1	0.0	buy	in process	2020-01-28 13:31:05.118559	Note5	Tag5
5214	0x3e1da26be961d	SEKUSD	0.11032803	0.11764577	689.1	0.11764577	buy	fill	2020-01-28 13:31:05.118559	Note5	Tag5
5215	0x3e1da26be961d	SEKUSD	0.11032803	0.11764577	689.1	0.0	buy	done	2020-01-28 13:31:05.118559	Note5	Tag5
5216	0x3e289228ba8ac	JPYTRY	0.07017289	0.0	294.18	0.0	sell	new	2020-01-28 13:31:05.082801	Note5	Tag9
5217	0x3e289228ba8ac	JPYTRY	0.07017289	0.0	294.18	0.0	sell	in process	2020-01-28 13:31:05.082801	Note5	Tag9
5218	0x3e289228ba8ac	JPYTRY	0.07017289	0.07618005	294.18	0.07618005	sell	fill	2020-01-28 13:31:05.082801	Note5	Tag9
5219	0x3e289228ba8ac	JPYTRY	0.07017289	0.07618005	294.18	0.0	sell	done	2020-01-28 13:31:05.082801	Note5	Tag9
5220	0x3e3381e58bae4	GBRRUB	104.14887349	0.0	60.39	0.0	buy	new	2020-01-28 13:31:05.070462	Note5	Tag7
5221	0x3e3381e58bae4	GBRRUB	104.14887349	0.0	60.39	0.0	buy	in process	2020-01-28 13:31:05.070462	Note5	Tag7
5222	0x3e3381e58bae4	GBRRUB	104.14887349	104.15356912	60.39	0.0	buy	cancel	2020-01-28 13:31:05.070462	Note5	Tag7
5223	0x3e3381e58bae4	GBRRUB	104.14887349	104.15356912	60.39	0.0	buy	done	2020-01-28 13:31:05.070462	Note5	Tag7
5224	0x3e3e71a25cd38	CADGBP	0.56482504	0.0	539.6	0.0	buy	new	2020-01-28 13:31:05.131698	Note6	Tag8
5225	0x3e3e71a25cd38	CADGBP	0.56482504	0.0	539.6	0.0	buy	in process	2020-01-28 13:31:05.131698	Note6	Tag8
5226	0x3e3e71a25cd38	CADGBP	0.56482504	0.5779793	539.6	0.0	buy	cancel	2020-01-28 13:31:05.131698	Note6	Tag8
5227	0x3e3e71a25cd38	CADGBP	0.56482504	0.5779793	539.6	0.0	buy	done	2020-01-28 13:31:05.131698	Note6	Tag8
5228	0x3e49615f2df8c	EURUSD	1.20436032	0.0	245.3	0.0	sell	new	2020-01-28 13:31:05.124077	Note5	Tag1
5229	0x3e49615f2df8c	EURUSD	1.20436032	0.0	245.3	0.0	sell	in process	2020-01-28 13:31:05.124077	Note5	Tag1
5230	0x3e49615f2df8c	EURUSD	1.20436032	1.20436032	245.3	239.44012551795117	sell	partially fill	2020-01-28 13:31:05.124077	Note5	Tag1
5231	0x3e49615f2df8c	EURUSD	1.20436032	1.20916904	245.3	0.0	sell	done	2020-01-28 13:31:05.124077	Note5	Tag1
5232	0x3e54511bff21c	CNYUSD	0.15364679	0.0	544.96	0.0	sell	new	2020-01-28 13:31:05.100135	Note5	Tag7
5233	0x3e54511bff21c	CNYUSD	0.15364679	0.0	544.96	0.0	sell	in process	2020-01-28 13:31:05.100135	Note5	Tag7
5234	0x3e54511bff21c	CNYUSD	0.15364679	0.15127329	544.96	0.0	sell	cancel	2020-01-28 13:31:05.100135	Note5	Tag7
5235	0x3e54511bff21c	CNYUSD	0.15364679	0.15127329	544.96	0.0	sell	done	2020-01-28 13:31:05.100135	Note5	Tag7
5236	0x3e5f40d8d0492	EURUSD	1.20959627	0.0	411.47	0.0	sell	new	2020-01-28 13:31:05.124918	Note5	Tag1
5237	0x3e5f40d8d0492	EURUSD	1.20959627	0.0	411.47	0.0	sell	in process	2020-01-28 13:31:05.124918	Note5	Tag1
5238	0x3e5f40d8d0492	EURUSD	1.20959627	1.20959627	411.47	405.6101255179512	sell	partially fill	2020-01-28 13:31:05.124918	Note5	Tag1
5239	0x3e5f40d8d0492	EURUSD	1.20959627	1.20801395	411.47	0.0	sell	done	2020-01-28 13:31:05.124918	Note5	Tag1
