ID	SIDE	INSTRUMENT	PX_INIT	VOLUME_INIT	DATE	STATUS	NOTE	TAGS
5387	0xaefbcd4cab	sell	CADGBP	0.0	787.45	28.01.2020 19:28:30.534320	done	Note5	Tag1
5388	0xaefbcd4cb4	sell	CNYUSD	0.15352025	614.48	28.01.2020 19:28:54.362392	new	Note5	Tag6
5389	0xaefbcd4cb4	sell	CNYUSD	0.15352025	614.48	28.01.2020 19:28:54.440504	in progress	Note5	Tag6
5390	0xaefbcd4cb4	sell	CNYUSD	0.0	614.48	28.01.2020 19:28:54.513082	cancel	Note5	Tag6
5391	0xaefbcd4cb4	sell	CNYUSD	0.0	614.48	28.01.2020 19:28:54.568274	done	Note5	Tag6
5392	0xaefbcd4cb8	sell	PLNRSD	25.98442438	907.33	28.01.2020 19:29:18.352521	new	Note2	Tag5
5393	0xaefbcd4cb8	sell	PLNRSD	25.98442438	907.33	28.01.2020 19:29:18.381507	in progress	Note2	Tag5
5394	0xaefbcd4cb8	sell	PLNRSD	25.98442438	907.33	28.01.2020 19:29:18.399752	fill	Note2	Tag5
5395	0xaefbcd4cb8	sell	PLNRSD	25.98442438	907.33	28.01.2020 19:29:18.484253	done	Note2	Tag5
5396	0xaefbcd4cc6	buy	CHFEUR	0.93266252	656.02	28.01.2020 19:29:42.421511	new	Note3	Tag4
5397	0xaefbcd4cc6	buy	CHFEUR	0.93266252	656.02	28.01.2020 19:29:42.439760	in progress	Note3	Tag4
5398	0xaefbcd4cc6	buy	CHFEUR	0.93266252	656.02	28.01.2020 19:29:42.524273	fill	Note3	Tag4
5399	0xaefbcd4cc6	buy	CHFEUR	0.93266252	656.02	28.01.2020 19:29:42.616960	done	Note3	Tag4
5400	0xaefbcd4cd2	buy	EURUSD	1.21097313	317.27	28.01.2020 19:30:06.338249	new	Note5	Tag9
5401	0xaefbcd4cd2	buy	EURUSD	1.21097313	317.27	28.01.2020 19:30:06.423137	in progress	Note5	Tag9
5402	0xaefbcd4cd2	buy	EURUSD	1.21097313	317.27	28.01.2020 19:30:06.517003	fill	Note5	Tag9
5403	0xaefbcd4cd2	buy	EURUSD	1.21097313	317.27	28.01.2020 19:30:06.539073	done	Note5	Tag9
5404	0xaefbcd4cd7	sell	NZDEUR	0.58685705	115.52	28.01.2020 19:30:30.376673	new	Note6	Tag7
5405	0xaefbcd4cd7	sell	NZDEUR	0.58685705	115.52	28.01.2020 19:30:30.407080	in progress	Note6	Tag7
5406	0xaefbcd4cd7	sell	NZDEUR	0.58470375	221.45	28.01.2020 19:30:30.429789	partially fill	Note6	Tag7
5407	0xaefbcd4cd7	sell	NZDEUR	0.58470375	115.52	28.01.2020 19:30:30.528316	done	Note6	Tag7
5408	0xaefbcd4ce5	sell	USDUAN	28.04614095	265.9	28.01.2020 19:30:54.397384	new	Note2	Tag10
5409	0xaefbcd4ce5	sell	USDUAN	28.04614095	265.9	28.01.2020 19:30:54.439905	in progress	Note2	Tag10
5410	0xaefbcd4ce5	sell	USDUAN	28.04363074	44.06	28.01.2020 19:30:54.500673	partially fill	Note2	Tag10
5411	0xaefbcd4ce5	sell	USDUAN	28.04363074	265.9	28.01.2020 19:30:54.518763	done	Note2	Tag10
5412	0xaefbcd4cf3	buy	PLNRSD	25.98137061	608.5	28.01.2020 19:31:18.362452	new	Note6	Tag2
5413	0xaefbcd4cf3	buy	PLNRSD	25.98137061	608.5	28.01.2020 19:31:18.453569	in progress	Note6	Tag2
5414	0xaefbcd4cf3	buy	PLNRSD	0.0	608.5	28.01.2020 19:31:18.467006	cancel	Note6	Tag2
5415	0xaefbcd4cf3	buy	PLNRSD	0.0	608.5	28.01.2020 19:31:18.536402	done	Note6	Tag2
5416	0xaefbcd4cf6	buy	PLNRSD	25.99598609	848.31	28.01.2020 19:31:42.352708	new	Note3	Tag9
5417	0xaefbcd4cf6	buy	PLNRSD	25.99598609	848.31	28.01.2020 19:31:42.421878	in progress	Note3	Tag9
5418	0xaefbcd4cf6	buy	PLNRSD	0.0	848.31	28.01.2020 19:31:42.466363	cancel	Note3	Tag9
5419	0xaefbcd4cf6	buy	PLNRSD	0.0	848.31	28.01.2020 19:31:42.533301	done	Note3	Tag9
5420	0xaefbcd4d07	buy	USDUAN	28.05441522	215.08	28.01.2020 19:32:06.422099	new	Note1	Tag4
5421	0xaefbcd4d07	buy	USDUAN	28.05441522	215.08	28.01.2020 19:32:06.467012	in progress	Note1	Tag4
5422	0xaefbcd4d07	buy	USDUAN	28.05441522	215.08	28.01.2020 19:32:06.535292	fill	Note1	Tag4
5423	0xaefbcd4d07	buy	USDUAN	28.05441522	215.08	28.01.2020 19:32:06.576984	done	Note1	Tag4
5424	0xaefbcd4d09	sell	NZDEUR	0.5910814	248.56	28.01.2020 19:32:30.340094	new	Note6	Tag7
5425	0xaefbcd4d09	sell	NZDEUR	0.5910814	248.56	28.01.2020 19:32:30.349999	in progress	Note6	Tag7
5426	0xaefbcd4d09	sell	NZDEUR	0.5910814	248.56	28.01.2020 19:32:30.408299	fill	Note6	Tag7
5427	0xaefbcd4d09	sell	NZDEUR	0.5910814	248.56	28.01.2020 19:32:30.418638	done	Note6	Tag7
5428	0xaefbcd4d18	sell	CNYUSD	0.15131767	437.36	28.01.2020 19:32:54.382471	new	Note2	Tag10
5429	0xaefbcd4d18	sell	CNYUSD	0.15131767	437.36	28.01.2020 19:32:54.397094	in progress	Note2	Tag10
5430	0xaefbcd4d18	sell	CNYUSD	0.15908528	1075.79	28.01.2020 19:32:54.470217	partially fill	Note2	Tag10
5431	0xaefbcd4d18	sell	CNYUSD	0.15908528	437.36	28.01.2020 19:32:54.527124	done	Note2	Tag10
5432	0xaefbcd4d1c	buy	DKKPLN	0.60711828	300.77	28.01.2020 19:33:18.415599	new	Note2	Tag1
5433	0xaefbcd4d1c	buy	DKKPLN	0.60711828	300.77	28.01.2020 19:33:18.461511	in progress	Note2	Tag1
5434	0xaefbcd4d1c	buy	DKKPLN	0.60711828	300.77	28.01.2020 19:33:18.532929	fill	Note2	Tag1
5435	0xaefbcd4d1c	buy	DKKPLN	0.60711828	300.77	28.01.2020 19:33:18.584479	done	Note2	Tag1
5436	0xaefbcd4d29	buy	EURUSD	1.20281299	952.7	28.01.2020 19:33:42.419676	new	Note2	Tag4
5437	0xaefbcd4d29	buy	EURUSD	1.20281299	952.7	28.01.2020 19:33:42.426872	in progress	Note2	Tag4
5438	0xaefbcd4d29	buy	EURUSD	1.20274017	408.62	28.01.2020 19:33:42.476663	partially fill	Note2	Tag4
5439	0xaefbcd4d29	buy	EURUSD	1.20274017	952.7	28.01.2020 19:33:42.560269	done	Note2	Tag4
5440	0xaefbcd4d33	buy	USDUAN	28.05257855	103.83	28.01.2020 19:34:06.432482	new	Note4	Tag10
5441	0xaefbcd4d33	buy	USDUAN	28.05257855	103.83	28.01.2020 19:34:06.441906	in progress	Note4	Tag10
5442	0xaefbcd4d33	buy	USDUAN	0.0	103.83	28.01.2020 19:34:06.498697	cancel	Note4	Tag10
5443	0xaefbcd4d33	buy	USDUAN	0.0	103.83	28.01.2020 19:34:06.504293	done	Note4	Tag10
5444	0xaefbcd4d3c	buy	PLNRSD	25.98400869	150.57	28.01.2020 19:34:30.372716	new	Note3	Tag9
5445	0xaefbcd4d3c	buy	PLNRSD	25.98400869	150.57	28.01.2020 19:34:30.440526	in progress	Note3	Tag9
5446	0xaefbcd4d3c	buy	PLNRSD	25.98324149	629.49	28.01.2020 19:34:30.480740	partially fill	Note3	Tag9
5447	0xaefbcd4d3c	buy	PLNRSD	25.98324149	150.57	28.01.2020 19:34:30.534260	done	Note3	Tag9
5448	0xaefbcd4d4c	buy	EURUSD	1.20189473	611.87	28.01.2020 19:34:54.384953	new	Note6	Tag3
5449	0xaefbcd4d4c	buy	EURUSD	1.20189473	611.87	28.01.2020 19:34:54.411592	in progress	Note6	Tag3
5450	0xaefbcd4d4c	buy	EURUSD	1.20189473	611.87	28.01.2020 19:34:54.422463	fill	Note6	Tag3
5451	0xaefbcd4d4c	buy	EURUSD	1.20189473	611.87	28.01.2020 19:34:54.483797	done	Note6	Tag3
5452	0xaefbcd4d57	sell	PLNRSD	25.98765862	881.55	28.01.2020 19:35:18.423399	new	Note4	Tag2
5453	0xaefbcd4d57	sell	PLNRSD	25.98765862	881.55	28.01.2020 19:35:18.513008	in progress	Note4	Tag2
5454	0xaefbcd4d57	sell	PLNRSD	25.99181761	22.26	28.01.2020 19:35:18.521704	partially fill	Note4	Tag2
5455	0xaefbcd4d57	sell	PLNRSD	25.99181761	881.55	28.01.2020 19:35:18.576207	done	Note4	Tag2
5456	0xaefbcd4d59	buy	PLNRSD	25.99675779	401.56	28.01.2020 19:35:42.344178	new	Note2	Tag5
5457	0xaefbcd4d59	buy	PLNRSD	25.99675779	401.56	28.01.2020 19:35:42.380522	in progress	Note2	Tag5
5458	0xaefbcd4d59	buy	PLNRSD	25.99675779	401.56	28.01.2020 19:35:42.421883	fill	Note2	Tag5
5459	0xaefbcd4d59	buy	PLNRSD	25.99675779	401.56	28.01.2020 19:35:42.479005	done	Note2	Tag5
5460	0xaefbcd4d69	buy	DKKPLN	0.6039516	947.42	28.01.2020 19:36:06.395300	new	Note3	Tag2
5461	0xaefbcd4d69	buy	DKKPLN	0.6039516	947.42	28.01.2020 19:36:06.443332	in progress	Note3	Tag2
5462	0xaefbcd4d69	buy	DKKPLN	0.60399078	771.11	28.01.2020 19:36:06.521412	partially fill	Note3	Tag2
5463	0xaefbcd4d69	buy	DKKPLN	0.60399078	947.42	28.01.2020 19:36:06.593890	done	Note3	Tag2
5464	0xaefbcd4d71	buy	DKKPLN	0.60061085	51.7	28.01.2020 19:36:30.355904	new	Note2	Tag3
5465	0xaefbcd4d71	buy	DKKPLN	0.60061085	51.7	28.01.2020 19:36:30.455493	in progress	Note2	Tag3
5466	0xaefbcd4d71	buy	DKKPLN	0.5989661	917.59	28.01.2020 19:36:30.495544	partially fill	Note2	Tag3
5467	0xaefbcd4d71	buy	DKKPLN	0.5989661	51.7	28.01.2020 19:36:30.548550	done	Note2	Tag3
5468	0xaefbcd4d7e	sell	GBRRUB	104.1488212	636.02	28.01.2020 19:36:54.432139	new	Note4	Tag1
5469	0xaefbcd4d7e	sell	GBRRUB	104.1488212	636.02	28.01.2020 19:36:54.453706	in progress	Note4	Tag1
5470	0xaefbcd4d7e	sell	GBRRUB	104.1488212	636.02	28.01.2020 19:36:54.548642	fill	Note4	Tag1
5471	0xaefbcd4d7e	sell	GBRRUB	104.1488212	636.02	28.01.2020 19:36:54.574075	done	Note4	Tag1
5472	0xaefbcd4d87	buy	NZDEUR	0.59558521	119.84	28.01.2020 19:37:18.371638	new	Note3	Tag10
5473	0xaefbcd4d87	buy	NZDEUR	0.59558521	119.84	28.01.2020 19:37:18.421073	in progress	Note3	Tag10
5474	0xaefbcd4d87	buy	NZDEUR	0.59558521	119.84	28.01.2020 19:37:18.503559	fill	Note3	Tag10
5475	0xaefbcd4d87	buy	NZDEUR	0.59558521	119.84	28.01.2020 19:37:18.589879	done	Note3	Tag10
5476	0xaefbcd4d8d	sell	CADGBP	0.57366856	308.55	28.01.2020 19:37:42.381568	new	Note6	Tag6
5477	0xaefbcd4d8d	sell	CADGBP	0.57366856	308.55	28.01.2020 19:37:42.417776	in progress	Note6	Tag6
5478	0xaefbcd4d8d	sell	CADGBP	0.57679779	1239.33	28.01.2020 19:37:42.458709	partially fill	Note6	Tag6
5479	0xaefbcd4d8d	sell	CADGBP	0.57679779	308.55	28.01.2020 19:37:42.514488	done	Note6	Tag6
5480	0xaefbcd4d97	sell	EURUSD	1.20327306	29.45	28.01.2020 19:38:06.412764	new	Note3	Tag10
5481	0xaefbcd4d97	sell	EURUSD	1.20327306	29.45	28.01.2020 19:38:06.447543	in progress	Note3	Tag10
5482	0xaefbcd4d97	sell	EURUSD	0.0	29.45	28.01.2020 19:38:06.483988	cancel	Note3	Tag10
5483	0xaefbcd4d97	sell	EURUSD	0.0	29.45	28.01.2020 19:38:06.525665	done	Note3	Tag10
5484	0xaefbcd4da0	sell	JPYTRY	0.06047218	416.41	28.01.2020 19:38:30.410770	new	Note4	Tag1
5485	0xaefbcd4da0	sell	JPYTRY	0.06047218	416.41	28.01.2020 19:38:30.420523	in progress	Note4	Tag1
5486	0xaefbcd4da0	sell	JPYTRY	0.05204543	43.39	28.01.2020 19:38:30.478347	partially fill	Note4	Tag1
5487	0xaefbcd4da0	sell	JPYTRY	0.05204543	416.41	28.01.2020 19:38:30.487189	done	Note4	Tag1
5488	0xaefbcd4daf	sell	NZDEUR	0.60225625	94.04	28.01.2020 19:38:54.404505	new	Note6	Tag3
5489	0xaefbcd4daf	sell	NZDEUR	0.60225625	94.04	28.01.2020 19:38:54.504351	in progress	Note6	Tag3
5490	0xaefbcd4daf	sell	NZDEUR	0.60225625	94.04	28.01.2020 19:38:54.545211	fill	Note6	Tag3
5491	0xaefbcd4daf	sell	NZDEUR	0.60225625	94.04	28.01.2020 19:38:54.600758	done	Note6	Tag3
5492	0xaefbcd4db8	sell	SEKUSD	0.11372268	53.94	28.01.2020 19:39:18.384822	new	Note1	Tag1
5493	0xaefbcd4db8	sell	SEKUSD	0.11372268	53.94	28.01.2020 19:39:18.417315	in progress	Note1	Tag1
5494	0xaefbcd4db8	sell	SEKUSD	0.0	53.94	28.01.2020 19:39:18.446577	cancel	Note1	Tag1
5495	0xaefbcd4db8	sell	SEKUSD	0.0	53.94	28.01.2020 19:39:18.465690	done	Note1	Tag1
5496	0xaefbcd4dbe	buy	USDUAN	28.0589663	658.21	28.01.2020 19:39:42.422985	new	Note6	Tag1
5497	0xaefbcd4dbe	buy	USDUAN	28.0589663	658.21	28.01.2020 19:39:42.424204	in progress	Note6	Tag1
5498	0xaefbcd4dbe	buy	USDUAN	28.05146226	161.79	28.01.2020 19:39:42.455215	partially fill	Note6	Tag1
5499	0xaefbcd4dbe	buy	USDUAN	28.05146226	658.21	28.01.2020 19:39:42.479822	done	Note6	Tag1
5500	0xaefbcd4dcf	sell	DKKPLN	0.59641591	338.94	28.01.2020 19:40:06.342880	new	Note4	Tag9
5501	0xaefbcd4dcf	sell	DKKPLN	0.59641591	338.94	28.01.2020 19:40:06.384164	in progress	Note4	Tag9
5502	0xaefbcd4dcf	sell	DKKPLN	0.59641591	338.94	28.01.2020 19:40:06.441043	fill	Note4	Tag9
5503	0xaefbcd4dcf	sell	DKKPLN	0.59641591	338.94	28.01.2020 19:40:06.446916	done	Note4	Tag9
5504	0xaefbcd4dd2	buy	PLNRSD	25.99204931	329.38	28.01.2020 19:40:30.391221	new	Note3	Tag10
5505	0xaefbcd4dd2	buy	PLNRSD	25.99204931	329.38	28.01.2020 19:40:30.461764	in progress	Note3	Tag10
5506	0xaefbcd4dd2	buy	PLNRSD	25.99204931	329.38	28.01.2020 19:40:30.510564	fill	Note3	Tag10
5507	0xaefbcd4dd2	buy	PLNRSD	25.99204931	329.38	28.01.2020 19:40:30.591057	done	Note3	Tag10
5508	0xaefbcd4de3	buy	CHFEUR	0.91772333	235.05	28.01.2020 19:40:54.343090	new	Note4	Tag7
5509	0xaefbcd4de3	buy	CHFEUR	0.91772333	235.05	28.01.2020 19:40:54.421789	in progress	Note4	Tag7
5510	0xaefbcd4de3	buy	CHFEUR	0.91772333	235.05	28.01.2020 19:40:54.496211	fill	Note4	Tag7
5511	0xaefbcd4de3	buy	CHFEUR	0.91772333	235.05	28.01.2020 19:40:54.557197	done	Note4	Tag7
5512	0xaefbcd4de5	buy	DKKPLN	0.59463691	304.03	28.01.2020 19:41:18.391882	new	Note3	Tag4
5513	0xaefbcd4de5	buy	DKKPLN	0.59463691	304.03	28.01.2020 19:41:18.478052	in progress	Note3	Tag4
5514	0xaefbcd4de5	buy	DKKPLN	0.0	304.03	28.01.2020 19:41:18.575945	cancel	Note3	Tag4
5515	0xaefbcd4de5	buy	DKKPLN	0.0	304.03	28.01.2020 19:41:18.610667	done	Note3	Tag4
5516	0xaefbcd4df3	sell	GBRRUB	104.15330738	984.88	28.01.2020 19:41:42.345165	new	Note6	Tag8
5517	0xaefbcd4df3	sell	GBRRUB	104.15330738	984.88	28.01.2020 19:41:42.386280	in progress	Note6	Tag8
5518	0xaefbcd4df3	sell	GBRRUB	104.15330738	984.88	28.01.2020 19:41:42.442630	fill	Note6	Tag8
5519	0xaefbcd4df3	sell	GBRRUB	104.15330738	984.88	28.01.2020 19:41:42.446842	done	Note6	Tag8
5520	0xaefbcd4e00	sell	DKKPLN	0.6062117	421.37	28.01.2020 19:42:06.398399	new	Note4	Tag5
5521	0xaefbcd4e00	sell	DKKPLN	0.6062117	421.37	28.01.2020 19:42:06.452549	in progress	Note4	Tag5
5522	0xaefbcd4e00	sell	DKKPLN	0.0	421.37	28.01.2020 19:42:06.549849	cancel	Note4	Tag5
5523	0xaefbcd4e00	sell	DKKPLN	0.0	421.37	28.01.2020 19:42:06.582710	done	Note4	Tag5
5524	0xaefbcd4e0b	buy	NZDEUR	0.5966995	142.94	28.01.2020 19:42:30.365639	new	Note4	Tag6
5525	0xaefbcd4e0b	buy	NZDEUR	0.5966995	142.94	28.01.2020 19:42:30.388385	in progress	Note4	Tag6
5526	0xaefbcd4e0b	buy	NZDEUR	0.5966995	142.94	28.01.2020 19:42:30.487026	fill	Note4	Tag6
5527	0xaefbcd4e0b	buy	NZDEUR	0.5966995	142.94	28.01.2020 19:42:30.524099	done	Note4	Tag6
5528	0xaefbcd4e0c	buy	DKKPLN	0.60488617	536.58	28.01.2020 19:42:54.362723	new	Note6	Tag2
5529	0xaefbcd4e0c	buy	DKKPLN	0.60488617	536.58	28.01.2020 19:42:54.427036	in progress	Note6	Tag2
5530	0xaefbcd4e0c	buy	DKKPLN	0.60488617	536.58	28.01.2020 19:42:54.456265	fill	Note6	Tag2
5531	0xaefbcd4e0c	buy	DKKPLN	0.60488617	536.58	28.01.2020 19:42:54.475273	done	Note6	Tag2
5532	0xaefbcd4e19	sell	SEKUSD	0.12781706	280.04	28.01.2020 19:43:18.353559	new	Note5	Tag7
5533	0xaefbcd4e19	sell	SEKUSD	0.12781706	280.04	28.01.2020 19:43:18.353738	in progress	Note5	Tag7
5534	0xaefbcd4e19	sell	SEKUSD	0.12781706	280.04	28.01.2020 19:43:18.381482	fill	Note5	Tag7
5535	0xaefbcd4e19	sell	SEKUSD	0.12781706	280.04	28.01.2020 19:43:18.395826	done	Note5	Tag7
5536	0xaefbcd4e23	buy	CHFEUR	0.91770803	748.12	28.01.2020 19:43:42.424771	new	Note5	Tag10
5537	0xaefbcd4e23	buy	CHFEUR	0.91770803	748.12	28.01.2020 19:43:42.478920	in progress	Note5	Tag10
5538	0xaefbcd4e23	buy	CHFEUR	0.91770803	748.12	28.01.2020 19:43:42.576217	fill	Note5	Tag10
5539	0xaefbcd4e23	buy	CHFEUR	0.91770803	748.12	28.01.2020 19:43:42.609067	done	Note5	Tag10
5540	0xaefbcd4e2d	sell	DKKPLN	0.59448587	226.23	28.01.2020 19:44:06.348491	new	Note5	Tag7
5541	0xaefbcd4e2d	sell	DKKPLN	0.59448587	226.23	28.01.2020 19:44:06.371132	in progress	Note5	Tag7
5542	0xaefbcd4e2d	sell	DKKPLN	0.0	226.23	28.01.2020 19:44:06.469444	cancel	Note5	Tag7
5543	0xaefbcd4e2d	sell	DKKPLN	0.0	226.23	28.01.2020 19:44:06.505483	done	Note5	Tag7
5544	0xaefbcd4e37	buy	DKKPLN	0.60371807	358.64	28.01.2020 19:44:30.408849	new	Note1	Tag3
5545	0xaefbcd4e37	buy	DKKPLN	0.60371807	358.64	28.01.2020 19:44:30.462962	in progress	Note1	Tag3
5546	0xaefbcd4e37	buy	DKKPLN	0.60371807	358.64	28.01.2020 19:44:30.560146	fill	Note1	Tag3
5547	0xaefbcd4e37	buy	DKKPLN	0.60371807	358.64	28.01.2020 19:44:30.592641	done	Note1	Tag3
5548	0xaefbcd4e41	buy	PLNRSD	25.99830426	523.89	28.01.2020 19:44:54.398471	new	Note6	Tag4
5549	0xaefbcd4e41	buy	PLNRSD	25.99830426	523.89	28.01.2020 19:44:54.417607	in progress	Note6	Tag4
5550	0xaefbcd4e41	buy	PLNRSD	25.99830426	523.89	28.01.2020 19:44:54.504909	fill	Note6	Tag4
5551	0xaefbcd4e41	buy	PLNRSD	25.99830426	523.89	28.01.2020 19:44:54.506358	done	Note6	Tag4
5552	0xaefbcd4e49	buy	CADGBP	0.56582126	154.75	28.01.2020 19:45:18.365865	new	Note4	Tag2
5553	0xaefbcd4e49	buy	CADGBP	0.56582126	154.75	28.01.2020 19:45:18.392748	in progress	Note4	Tag2
5554	0xaefbcd4e49	buy	CADGBP	0.56582126	154.75	28.01.2020 19:45:18.404385	fill	Note4	Tag2
5555	0xaefbcd4e49	buy	CADGBP	0.56582126	154.75	28.01.2020 19:45:18.468127	done	Note4	Tag2
5556	0xaefbcd4e59	buy	CADGBP	0.56525297	653.15	28.01.2020 19:45:42.363433	new	Note6	Tag4
5557	0xaefbcd4e59	buy	CADGBP	0.56525297	653.15	28.01.2020 19:45:42.376801	in progress	Note6	Tag4
5558	0xaefbcd4e59	buy	CADGBP	0.5684119	1170.6	28.01.2020 19:45:42.445979	partially fill	Note6	Tag4
5559	0xaefbcd4e59	buy	CADGBP	0.5684119	653.15	28.01.2020 19:45:42.490492	done	Note6	Tag4
5560	0xaefbcd4e61	buy	JPYTRY	0.06645417	288.93	28.01.2020 19:46:06.355790	new	Note3	Tag2
5561	0xaefbcd4e61	buy	JPYTRY	0.06645417	288.93	28.01.2020 19:46:06.393541	in progress	Note3	Tag2
5562	0xaefbcd4e61	buy	JPYTRY	0.06645417	288.93	28.01.2020 19:46:06.439322	fill	Note3	Tag2
5563	0xaefbcd4e61	buy	JPYTRY	0.06645417	288.93	28.01.2020 19:46:06.510330	done	Note3	Tag2
5564	0xaefbcd4e6d	sell	JPYTRY	0.0669618	835.82	28.01.2020 19:46:30.431781	new	Note5	Tag10
5565	0xaefbcd4e6d	sell	JPYTRY	0.0669618	835.82	28.01.2020 19:46:30.516865	in progress	Note5	Tag10
5566	0xaefbcd4e6d	sell	JPYTRY	0.0669618	835.82	28.01.2020 19:46:30.611348	fill	Note5	Tag10
5567	0xaefbcd4e6d	sell	JPYTRY	0.0669618	835.82	28.01.2020 19:46:30.635358	done	Note5	Tag10
5568	0xaefbcd4e75	buy	NZDEUR	0.60103817	91.84	28.01.2020 19:46:54.370512	new	Note2	Tag1
5569	0xaefbcd4e75	buy	NZDEUR	0.60103817	91.84	28.01.2020 19:46:54.405904	in progress	Note2	Tag1
5570	0xaefbcd4e75	buy	NZDEUR	0.59675042	472.99	28.01.2020 19:46:54.444273	partially fill	Note2	Tag1
5571	0xaefbcd4e75	buy	NZDEUR	0.59675042	91.84	28.01.2020 19:46:54.491996	done	Note2	Tag1
5572	0xaefbcd4e84	sell	CNYUSD	0.15194472	32.22	28.01.2020 19:47:18.378029	new	Note4	Tag10
5573	0xaefbcd4e84	sell	CNYUSD	0.15194472	32.22	28.01.2020 19:47:18.447459	in progress	Note4	Tag10
5574	0xaefbcd4e84	sell	CNYUSD	0.15410521	713.83	28.01.2020 19:47:18.492764	partially fill	Note4	Tag10
5575	0xaefbcd4e84	sell	CNYUSD	0.15410521	32.22	28.01.2020 19:47:18.562275	done	Note4	Tag10
5576	0xaefbcd4e88	buy	USDUAN	28.0590095	443.76	28.01.2020 19:47:42.401647	new	Note6	Tag8
5577	0xaefbcd4e88	buy	USDUAN	28.0590095	443.76	28.01.2020 19:47:42.471959	in progress	Note6	Tag8
5578	0xaefbcd4e88	buy	USDUAN	0.0	443.76	28.01.2020 19:47:42.520033	cancel	Note6	Tag8
5579	0xaefbcd4e88	buy	USDUAN	0.0	443.76	28.01.2020 19:47:42.598246	done	Note6	Tag8
5580	0xaefbcd4e92	sell	CNYUSD	0.14896956	363.94	28.01.2020 19:48:06.375843	new	Note3	Tag9
5581	0xaefbcd4e92	sell	CNYUSD	0.14896956	363.94	28.01.2020 19:48:06.432031	in progress	Note3	Tag9
5582	0xaefbcd4e92	sell	CNYUSD	0.0	363.94	28.01.2020 19:48:06.435734	cancel	Note3	Tag9
5583	0xaefbcd4e92	sell	CNYUSD	0.0	363.94	28.01.2020 19:48:06.474551	done	Note3	Tag9
5584	0xaefbcd4e9f	sell	NZDEUR	0.58754274	576.12	28.01.2020 19:48:30.394780	new	Note5	Tag9
5585	0xaefbcd4e9f	sell	NZDEUR	0.58754274	576.12	28.01.2020 19:48:30.476311	in progress	Note5	Tag9
5586	0xaefbcd4e9f	sell	NZDEUR	0.58754274	576.12	28.01.2020 19:48:30.559631	fill	Note5	Tag9
5587	0xaefbcd4e9f	sell	NZDEUR	0.58754274	576.12	28.01.2020 19:48:30.648571	done	Note5	Tag9
5588	0xaefbcd4ea6	sell	JPYTRY	0.06141847	528.67	28.01.2020 19:48:54.354269	new	Note6	Tag2
5589	0xaefbcd4ea6	sell	JPYTRY	0.06141847	528.67	28.01.2020 19:48:54.402174	in progress	Note6	Tag2
5590	0xaefbcd4ea6	sell	JPYTRY	0.06422164	1089.84	28.01.2020 19:48:54.479856	partially fill	Note6	Tag2
5591	0xaefbcd4ea6	sell	JPYTRY	0.06422164	528.67	28.01.2020 19:48:54.551084	done	Note6	Tag2
5592	0xaefbcd4eb2	buy	PLNRSD	25.98088321	201.97	28.01.2020 19:49:18.427001	new	Note2	Tag2
5593	0xaefbcd4eb2	buy	PLNRSD	25.98088321	201.97	28.01.2020 19:49:18.514251	in progress	Note2	Tag2
5594	0xaefbcd4eb2	buy	PLNRSD	0.0	201.97	28.01.2020 19:49:18.515538	cancel	Note2	Tag2
5595	0xaefbcd4eb2	buy	PLNRSD	0.0	201.97	28.01.2020 19:49:18.546765	done	Note2	Tag2
5596	0xaefbcd4eb7	buy	GBRRUB	104.15150344	119.16	28.01.2020 19:49:42.355496	new	Note4	Tag10
5597	0xaefbcd4eb7	buy	GBRRUB	104.15150344	119.16	28.01.2020 19:49:42.362114	in progress	Note4	Tag10
5598	0xaefbcd4eb7	buy	GBRRUB	0.0	119.16	28.01.2020 19:49:42.410088	cancel	Note4	Tag10
5599	0xaefbcd4eb7	buy	GBRRUB	0.0	119.16	28.01.2020 19:49:42.487985	done	Note4	Tag10
5600	0xaefbcd4ec6	sell	PLNRSD	25.98327155	301.9	28.01.2020 19:50:06.430856	new	Note1	Tag7
5601	0xaefbcd4ec6	sell	PLNRSD	25.98327155	301.9	28.01.2020 19:50:06.483930	in progress	Note1	Tag7
5602	0xaefbcd4ec6	sell	PLNRSD	0.0	301.9	28.01.2020 19:50:06.577851	cancel	Note1	Tag7
5603	0xaefbcd4ec6	sell	PLNRSD	0.0	301.9	28.01.2020 19:50:06.600096	done	Note1	Tag7
5604	0xaefbcd4ecd	buy	SEKUSD	0.12662456	963.84	28.01.2020 19:50:30.367606	new	Note3	Tag6
5605	0xaefbcd4ecd	buy	SEKUSD	0.12662456	963.84	28.01.2020 19:50:30.399737	in progress	Note3	Tag6
5606	0xaefbcd4ecd	buy	SEKUSD	0.0	963.84	28.01.2020 19:50:30.427863	cancel	Note3	Tag6
5607	0xaefbcd4ecd	buy	SEKUSD	0.0	963.84	28.01.2020 19:50:30.443406	done	Note3	Tag6
5608	0xaefbcd4ed6	buy	USDUAN	28.05663845	213.79	28.01.2020 19:50:54.368900	new	Note3	Tag9
5609	0xaefbcd4ed6	buy	USDUAN	28.05663845	213.79	28.01.2020 19:50:54.434879	in progress	Note3	Tag9
5610	0xaefbcd4ed6	buy	USDUAN	28.05720477	1037.31	28.01.2020 19:50:54.469340	partially fill	Note3	Tag9
5611	0xaefbcd4ed6	buy	USDUAN	28.05720477	213.79	28.01.2020 19:50:54.504784	done	Note3	Tag9
